fileName,audioDir 
9101201L,Melon Headed Whale
9101201P,Melon Headed Whale
9101201Q,Melon Headed Whale
9101201R,Melon Headed Whale
9101201S,Melon Headed Whale
9101201T,Melon Headed Whale
9101201U,Melon Headed Whale
9101201V,Melon Headed Whale
9101201W,Melon Headed Whale
9101201X,Melon Headed Whale
9101201Z,Melon Headed Whale
91012021,Melon Headed Whale
91012022,Melon Headed Whale
91012023,Melon Headed Whale
91012024,Melon Headed Whale
91012025,Melon Headed Whale
91012026,Melon Headed Whale
91012027,Melon Headed Whale
91012028,Melon Headed Whale
91012029,Melon Headed Whale
9101202A,Melon Headed Whale
9101202B,Melon Headed Whale
9101202C,Melon Headed Whale
9101202D,Melon Headed Whale
9101202E,Melon Headed Whale
9101202F,Melon Headed Whale
9101202G,Melon Headed Whale
9101202H,Melon Headed Whale
9101202I,Melon Headed Whale
9101202J,Melon Headed Whale
9101202K,Melon Headed Whale
9101202L,Melon Headed Whale
9101202M,Melon Headed Whale
9101202N,Melon Headed Whale
9101202O,Melon Headed Whale
9101202P,Melon Headed Whale
9101202Q,Melon Headed Whale
9101202R,Melon Headed Whale
9101202S,Melon Headed Whale
9101202T,Melon Headed Whale
9101202U,Melon Headed Whale
9101202V,Melon Headed Whale
9101202W,Melon Headed Whale
9101202X,Melon Headed Whale
9101202Y,Melon Headed Whale
9101202Z,Melon Headed Whale
91012030,Melon Headed Whale
91012031,Melon Headed Whale
91012032,Melon Headed Whale
91012033,Melon Headed Whale
91012034,Melon Headed Whale
91012035,Melon Headed Whale
91012036,Melon Headed Whale
91012037,Melon Headed Whale
91012038,Melon Headed Whale
91012039,Melon Headed Whale
9101203A,Melon Headed Whale
9101203B,Melon Headed Whale
9101203C,Melon Headed Whale
9101203D,Melon Headed Whale
9101203E,Melon Headed Whale
9101203F,Melon Headed Whale
9101203G,Melon Headed Whale
9101203H,Melon Headed Whale
9101203I,Melon Headed Whale
9101203J,Melon Headed Whale
9101203K,Melon Headed Whale
9101203L,Melon Headed Whale
9101203M,Melon Headed Whale
9101203N,Melon Headed Whale
9101203O,Melon Headed Whale
9101203P,Melon Headed Whale
9101203Q,Melon Headed Whale
9101203R,Melon Headed Whale
9101203S,Melon Headed Whale
9101203T,Melon Headed Whale
9101203U,Melon Headed Whale
9101203V,Melon Headed Whale
9101203W,Melon Headed Whale
9101203X,Melon Headed Whale
9101203Y,Melon Headed Whale
9101203Z,Melon Headed Whale
91012040,Melon Headed Whale
91012041,Melon Headed Whale
91012042,Melon Headed Whale
91012043,Melon Headed Whale
91012044,Melon Headed Whale
91012045,Melon Headed Whale
91012046,Melon Headed Whale
91012047,Melon Headed Whale
91012048,Melon Headed Whale
91012049,Melon Headed Whale
9101204A,Melon Headed Whale
9101204B,Melon Headed Whale
9101204C,Melon Headed Whale
9101204D,Melon Headed Whale
9101204E,Melon Headed Whale
9101204F,Melon Headed Whale
9101204G,Melon Headed Whale
9101204H,Melon Headed Whale
9101204I,Melon Headed Whale
9101204J,Melon Headed Whale
9101204K,Melon Headed Whale
9101204L,Melon Headed Whale
9101204M,Melon Headed Whale
9101204N,Melon Headed Whale
9101204O,Melon Headed Whale
9101204P,Melon Headed Whale
9101204Q,Melon Headed Whale
94012001,Melon Headed Whale
94012002,Melon Headed Whale
94012003,Melon Headed Whale
64103001,Minke Whale
64103002,Minke Whale
64103003,Minke Whale
64103004,Minke Whale
64103005,Minke Whale
64103006,Minke Whale
64103007,Minke Whale
64103008,Minke Whale
64103009,Minke Whale
6410300A,Minke Whale
6410300B,Minke Whale
64104001,Minke Whale
64104002,Minke Whale
64104003,Minke Whale
64104004,Minke Whale
64104005,Minke Whale
64104006,Minke Whale
79040001,Minke Whale
79040002,Minke Whale
79040003,Minke Whale
79040004,Minke Whale
79040005,Minke Whale
79040006,Minke Whale
79040007,Minke Whale
65011001,Narwhal
65011002,Narwhal
65011003,Narwhal
65011004,Narwhal
65011005,Narwhal
65011006,Narwhal
65011007,Narwhal
65011009,Narwhal
68002001,Narwhal
68002002,Narwhal
68002003,Narwhal
68002004,Narwhal
68002005,Narwhal
68002006,Narwhal
68002007,Narwhal
68002008,Narwhal
68002009,Narwhal
6800200A,Narwhal
6800200B,Narwhal
6800200C,Narwhal
6800200D,Narwhal
6800200E,Narwhal
6800200F,Narwhal
6800200G,Narwhal
68003001,Narwhal
68003002,Narwhal
68003006,Narwhal
68003007,Narwhal
68003008,Narwhal
68003009,Narwhal
6800300B,Narwhal
6800300C,Narwhal
68005004,Narwhal
6800500T,Narwhal
68040008,Narwhal
6804000C,Narwhal
6804000D,Narwhal
6804000F,Narwhal
6804000G,Narwhal
6804000H,Narwhal
6804000J,Narwhal
6804000K,Narwhal
6804000M,Narwhal
6804000N,Narwhal
6804000Q,Narwhal
6804000R,Narwhal
6804000S,Narwhal
75014001,Narwhal
75014002,Narwhal
75014003,Narwhal
75014004,Narwhal
75014005,Narwhal
75014006,Narwhal
75014007,Narwhal
75014008,Narwhal
75014009,Narwhal
7501400A,Narwhal
7501400B,Narwhal
7501400C,Narwhal
7501400D,Narwhal
7501400E,Narwhal
7501400F,Narwhal
7501400G,Narwhal
7501400H,Narwhal
7501400I,Narwhal
7501400J,Narwhal
7501400K,Narwhal
7501400L,Narwhal
7501400M,Narwhal
7501400N,Narwhal
7501400O,Narwhal
7501400P,Narwhal
7501400Q,Narwhal
7501400R,Narwhal
7501400S,Narwhal
7501400T,Narwhal
7501400U,Narwhal
7501400V,Narwhal
7501400W,Narwhal
7501400X,Narwhal
7501400Y,Narwhal
7501400Z,Narwhal
75014010,Narwhal
75014011,Narwhal
75014012,Narwhal
75014013,Narwhal
75014014,Narwhal
75014015,Narwhal
75014016,Narwhal
75014017,Narwhal
75014018,Narwhal
66004001,New Zealand Fur Seal
66004002,New Zealand Fur Seal
56015001,Northern Right Whale
56015002,Northern Right Whale
56015003,Northern Right Whale
56015004,Northern Right Whale
56015005,Northern Right Whale
56015006,Northern Right Whale
56015007,Northern Right Whale
56015008,Northern Right Whale
56015009,Northern Right Whale
5601500A,Northern Right Whale
5601500B,Northern Right Whale
5601500C,Northern Right Whale
5601500D,Northern Right Whale
5601500E,Northern Right Whale
5601500F,Northern Right Whale
5601500G,Northern Right Whale
5601500H,Northern Right Whale
56016001,Northern Right Whale
56016002,Northern Right Whale
56016005,Northern Right Whale
56016006,Northern Right Whale
56016007,Northern Right Whale
56016008,Northern Right Whale
56016009,Northern Right Whale
5601600A,Northern Right Whale
5601600B,Northern Right Whale
5601600C,Northern Right Whale
5601600D,Northern Right Whale
5601600E,Northern Right Whale
5601600F,Northern Right Whale
5601600G,Northern Right Whale
5601600H,Northern Right Whale
5601600I,Northern Right Whale
5601600J,Northern Right Whale
5601600K,Northern Right Whale
5601600L,Northern Right Whale
5601600M,Northern Right Whale
5601600N,Northern Right Whale
5601600O,Northern Right Whale
5601600P,Northern Right Whale
5601600Q,Northern Right Whale
5601600R,Northern Right Whale
5601600S,Northern Right Whale
5601600T,Northern Right Whale
5601600U,Northern Right Whale
5601600V,Northern Right Whale
5601600W,Northern Right Whale
5601600X,Northern Right Whale
5601600Y,Northern Right Whale
5601600Z,Northern Right Whale
56016010,Northern Right Whale
56016011,Northern Right Whale
56016013,Northern Right Whale
56016014,Northern Right Whale
56016015,Northern Right Whale
56016016,Northern Right Whale
56016017,Northern Right Whale
56016018,Northern Right Whale
56016019,Northern Right Whale
5601601A,Northern Right Whale
5601601B,Northern Right Whale
5601601C,Northern Right Whale
5601601D,Northern Right Whale
5601601E,Northern Right Whale
5601601F,Northern Right Whale
5601601G,Northern Right Whale
5601601H,Northern Right Whale
5601601I,Northern Right Whale
5601601J,Northern Right Whale
5601601K,Northern Right Whale
5601601L,Northern Right Whale
5601601M,Northern Right Whale
5601601N,Northern Right Whale
5601601O,Northern Right Whale
5601601P,Northern Right Whale
5601601Q,Northern Right Whale
5601601R,Northern Right Whale
5601601S,Northern Right Whale
5601601T,Northern Right Whale
5601601U,Northern Right Whale
5601601V,Northern Right Whale
5601601W,Northern Right Whale
5601601X,Northern Right Whale
56016028,Northern Right Whale
56017001,Northern Right Whale
56017002,Northern Right Whale
56017003,Northern Right Whale
56017004,Northern Right Whale
56017005,Northern Right Whale
56017006,Northern Right Whale
56017007,Northern Right Whale
56017008,Northern Right Whale
56017009,Northern Right Whale
5601700A,Northern Right Whale
5601700B,Northern Right Whale
5601700C,Northern Right Whale
5601700D,Northern Right Whale
5601700E,Northern Right Whale
5601700F,Northern Right Whale
5601700G,Northern Right Whale
5601700H,Northern Right Whale
5601700I,Northern Right Whale
5601700J,Northern Right Whale
5601700K,Northern Right Whale
5601700L,Northern Right Whale
5601700M,Northern Right Whale
5601700N,Northern Right Whale
5601700O,Northern Right Whale
5601700P,Northern Right Whale
5601700Q,Northern Right Whale
5601700R,Northern Right Whale
5601700S,Northern Right Whale
5601700T,Northern Right Whale
5601700U,Northern Right Whale
5601700V,Northern Right Whale
5601700W,Northern Right Whale
5601700X,Northern Right Whale
5601700Y,Northern Right Whale
56017010,Northern Right Whale
56017011,Northern Right Whale
56017012,Northern Right Whale
56017013,Northern Right Whale
56017014,Northern Right Whale
56017015,Northern Right Whale
56017016,Northern Right Whale
56017017,Northern Right Whale
56017018,Northern Right Whale
56018001,Northern Right Whale
56018002,Northern Right Whale
56018003,Northern Right Whale
56018004,Northern Right Whale
56018005,Northern Right Whale
56018006,Northern Right Whale
56018007,Northern Right Whale
56018008,Northern Right Whale
56025001,Northern Right Whale
56025002,Northern Right Whale
56025003,Northern Right Whale
56025004,Northern Right Whale
56025005,Northern Right Whale
56025006,Northern Right Whale
56025007,Northern Right Whale
56025008,Northern Right Whale
56025009,Northern Right Whale
5602500C,Northern Right Whale
5602500D,Northern Right Whale
5602500E,Northern Right Whale
5602500F,Northern Right Whale
5602500G,Northern Right Whale
5602500H,Northern Right Whale
5602500I,Northern Right Whale
5602500J,Northern Right Whale
5602500K,Northern Right Whale
5602500L,Northern Right Whale
5602500N,Northern Right Whale
56026001,Northern Right Whale
56026002,Northern Right Whale
56026003,Northern Right Whale
56026004,Northern Right Whale
56026006,Northern Right Whale
56026007,Northern Right Whale
56026008,Northern Right Whale
56026009,Northern Right Whale
5602600A,Northern Right Whale
5602600B,Northern Right Whale
5602600C,Northern Right Whale
5602600E,Northern Right Whale
56028001,Northern Right Whale
56028002,Northern Right Whale
56068001,Northern Right Whale
56068002,Northern Right Whale
56068003,Northern Right Whale
56068004,Northern Right Whale
56068005,Northern Right Whale
56068006,Northern Right Whale
56068007,Northern Right Whale
56068008,Northern Right Whale
56068009,Northern Right Whale
5606800A,Northern Right Whale
5606800B,Northern Right Whale
5606800C,Northern Right Whale
5606800D,Northern Right Whale
5606800E,Northern Right Whale
5606800F,Northern Right Whale
5606800G,Northern Right Whale
5606800H,Northern Right Whale
5606800I,Northern Right Whale
5606800J,Northern Right Whale
5606800K,Northern Right Whale
5606800L,Northern Right Whale
5606800M,Northern Right Whale
5606800N,Northern Right Whale
5606800O,Northern Right Whale
5606800P,Northern Right Whale
5606800Q,Northern Right Whale
5606800R,Northern Right Whale
5606800S,Northern Right Whale
5606800T,Northern Right Whale
5606800U,Northern Right Whale
5606800V,Northern Right Whale
5606800W,Northern Right Whale
5606800X,Northern Right Whale
5606800Y,Northern Right Whale
5606800Z,Northern Right Whale
56068010,Northern Right Whale
56068011,Northern Right Whale
56068012,Northern Right Whale
56068013,Northern Right Whale
56068014,Northern Right Whale
56068015,Northern Right Whale
56068016,Northern Right Whale
59001001,Northern Right Whale
59001002,Northern Right Whale
59001003,Northern Right Whale
59001004,Northern Right Whale
59001005,Northern Right Whale
59001006,Northern Right Whale
59001007,Northern Right Whale
59001008,Northern Right Whale
59001009,Northern Right Whale
5900100A,Northern Right Whale
5900100B,Northern Right Whale
5900100C,Northern Right Whale
59003001,Northern Right Whale
59003002,Northern Right Whale
59003003,Northern Right Whale
59003004,Northern Right Whale
59003005,Northern Right Whale
59003006,Northern Right Whale
59003007,Northern Right Whale
59003008,Northern Right Whale
59003009,Northern Right Whale
5900300A,Northern Right Whale
5900300B,Northern Right Whale
5900300C,Northern Right Whale
5900300D,Northern Right Whale
5900300E,Northern Right Whale
5900300F,Northern Right Whale
5900300G,Northern Right Whale
5900300H,Northern Right Whale
5900300I,Northern Right Whale
5900300J,Northern Right Whale
5900300K,Northern Right Whale
5900300L,Northern Right Whale
5900300M,Northern Right Whale
5900300N,Northern Right Whale
5900300O,Northern Right Whale
5900300P,Northern Right Whale
59004001,Northern Right Whale
59004002,Northern Right Whale
59004003,Northern Right Whale
59004004,Northern Right Whale
59004005,Northern Right Whale
59004006,Northern Right Whale
59004007,Northern Right Whale
59004008,Northern Right Whale
59004009,Northern Right Whale
5900400A,Northern Right Whale
5900400B,Northern Right Whale
5900400C,Northern Right Whale
5900400D,Northern Right Whale
5900400E,Northern Right Whale
5900400F,Northern Right Whale
5900400G,Northern Right Whale
5900400H,Northern Right Whale
5900400I,Northern Right Whale
5900400J,Northern Right Whale
5900400K,Northern Right Whale
5900400L,Northern Right Whale
5900400M,Northern Right Whale
5900400N,Northern Right Whale
59005001,Northern Right Whale
59005002,Northern Right Whale
59005003,Northern Right Whale
59005004,Northern Right Whale
59005005,Northern Right Whale
59005006,Northern Right Whale
59006001,Northern Right Whale
59006002,Northern Right Whale
59006003,Northern Right Whale
59006004,Northern Right Whale
59006005,Northern Right Whale
59006006,Northern Right Whale
59006007,Northern Right Whale
59006008,Northern Right Whale
59006009,Northern Right Whale
5900600A,Northern Right Whale
70014001,Northern Right Whale
70014002,Northern Right Whale
70014003,Northern Right Whale
70014004,Northern Right Whale
70014005,Northern Right Whale
70014006,Northern Right Whale
70014007,Northern Right Whale
70014008,Northern Right Whale
70014009,Northern Right Whale
7001400A,Northern Right Whale
7001400B,Northern Right Whale
7001400C,Northern Right Whale
7001400D,Northern Right Whale
7001400E,Northern Right Whale
7001400F,Northern Right Whale
7001400G,Northern Right Whale
7001400H,Northern Right Whale
7001400I,Northern Right Whale
7001400J,Northern Right Whale
7001400K,Northern Right Whale
7001400L,Northern Right Whale
7001400M,Northern Right Whale
70016001,Northern Right Whale
70016002,Northern Right Whale
70016003,Northern Right Whale
70016004,Northern Right Whale
70016005,Northern Right Whale
70016006,Northern Right Whale
70016007,Northern Right Whale
70016008,Northern Right Whale
70016009,Northern Right Whale
7001600A,Northern Right Whale
7001600B,Northern Right Whale
7001600C,Northern Right Whale
70017001,Northern Right Whale
70017002,Northern Right Whale
70017003,Northern Right Whale
70017004,Northern Right Whale
70017005,Northern Right Whale
70017006,Northern Right Whale
70017007,Northern Right Whale
70017008,Northern Right Whale
70017009,Northern Right Whale
7001700A,Northern Right Whale
7001700B,Northern Right Whale
7001700C,Northern Right Whale
7001700D,Northern Right Whale
7001700E,Northern Right Whale
7001700F,Northern Right Whale
7001700G,Northern Right Whale
70018001,Northern Right Whale
70018002,Northern Right Whale
70018003,Northern Right Whale
70018004,Northern Right Whale
70018005,Northern Right Whale
70018006,Northern Right Whale
70018007,Northern Right Whale
70018008,Northern Right Whale
70018009,Northern Right Whale
7001800A,Northern Right Whale
7001800B,Northern Right Whale
7001800C,Northern Right Whale
7001800D,Northern Right Whale
7001800E,Northern Right Whale
7001800F,Northern Right Whale
7001800G,Northern Right Whale
7001800H,Northern Right Whale
7001800I,Northern Right Whale
7001800J,Northern Right Whale
7001800K,Northern Right Whale
7001800L,Northern Right Whale
7001800M,Northern Right Whale
7001800N,Northern Right Whale
7001800O,Northern Right Whale
7001800P,Northern Right Whale
7001800Q,Northern Right Whale
7001800R,Northern Right Whale
7001800S,Northern Right Whale
7001800T,Northern Right Whale
7001800U,Northern Right Whale
74003001,Northern Right Whale
74003002,Northern Right Whale
74003003,Northern Right Whale
74003004,Northern Right Whale
74003006,Northern Right Whale
74003008,Northern Right Whale
81012001,Northern Right Whale
81012002,Northern Right Whale
81012003,Northern Right Whale
81012004,Northern Right Whale
81012005,Northern Right Whale
81012006,Northern Right Whale
81013001,Northern Right Whale
81013002,Northern Right Whale
81013003,Northern Right Whale
81013004,Northern Right Whale
81013005,Northern Right Whale
81013006,Northern Right Whale
81013007,Northern Right Whale
81013008,Northern Right Whale
81013009,Northern Right Whale
8101301A,Northern Right Whale
8101301B,Northern Right Whale
8101301C,Northern Right Whale
8101301D,Northern Right Whale
8101301E,Northern Right Whale
8101301F,Northern Right Whale
8101301G,Northern Right Whale
8101301H,Northern Right Whale
8101301I,Northern Right Whale
8101301J,Northern Right Whale
81014020,Northern Right Whale
81014021,Northern Right Whale
81014023,Northern Right Whale
81014024,Northern Right Whale
81014025,Northern Right Whale
81014026,Northern Right Whale
81014027,Northern Right Whale
81014028,Northern Right Whale
81014029,Northern Right Whale
8101402A,Northern Right Whale
8101402B,Northern Right Whale
